exercise_id,lesson_id,question_text,correct_answer
1463,399,Translate: Water,No
1464,400,Translate: Goodbye,Adiós
1465,401,Translate: Please,Gracias
1466,402,Translate: Goodbye,No
1467,403,Translate: I love learning languages,Por favor
1468,404,Translate: Please,Adiós
1469,405,Translate: Hello,Sí
1470,406,Translate: No,¿Cómo estás?
1471,407,Translate: Please,¿Cómo estás?
1472,408,Translate: Please,No
1473,409,Translate: Good morning,Gracias
1474,410,Translate: Goodbye,Me encanta aprender idiomas
1475,411,Translate: No,Buenos días
1476,412,Translate: No,Adiós
1477,413,Translate: Thank you,Sí
1478,414,Translate: Yes,Gracias
1479,415,Translate: Thank you,Buenos días
1480,416,Translate: Thank you,Gracias
1481,417,Translate: Yes,Gracias
1482,418,Translate: Please,Adiós
1483,419,Translate: Good morning,Hola
1484,420,Translate: Please,Adiós
1485,421,Translate: Thank you,Por favor
1486,422,Translate: Water,No
1487,423,Translate: No,Buenos días
1488,424,Translate: Goodbye,Buenos días
1489,425,Translate: I love learning languages,Por favor
1490,426,Translate: Water,Me encanta aprender idiomas
1491,427,Translate: How are you?,Me encanta aprender idiomas
1492,428,Translate: Yes,No
1493,429,Translate: Yes,Adiós
1494,430,Translate: Please,Sí
1495,431,Translate: No,Por favor
1496,432,Translate: Thank you,Agua
1497,433,Translate: How are you?,¿Cómo estás?
1498,434,Translate: Yes,Sí
1499,435,Translate: Goodbye,Gracias
1500,436,Translate: Water,Adiós
1501,437,Translate: No,Adiós
1502,438,Translate: Good morning,Sí
1503,439,Translate: How are you?,Adiós
1504,440,Translate: Thank you,Me encanta aprender idiomas
1505,441,Translate: Please,Sí
1506,442,Translate: No,Adiós
1507,443,Translate: No,Por favor
1508,444,Translate: Water,Adiós
1509,445,Translate: I love learning languages,Buenos días
1510,446,Translate: Goodbye,Gracias
1511,447,Translate: Yes,Me encanta aprender idiomas
1512,448,Translate: Good morning,No
1513,449,Translate: Water,Por favor
1514,450,Translate: Yes,¿Cómo estás?
1515,451,Translate: Goodbye,¿Cómo estás?
1516,452,Translate: No,Hola
1517,453,Translate: Good morning,Por favor
1518,454,Translate: Yes,Me encanta aprender idiomas
1519,455,Translate: How are you?,Sí
1520,456,Translate: Thank you,Por favor
1521,457,Translate: Please,Hola
1522,458,Translate: Water,¿Cómo estás?
1523,459,Translate: I love learning languages,Me encanta aprender idiomas
1524,460,Translate: Yes,Agua
1525,461,Translate: I love learning languages,Adiós
1526,462,Translate: I love learning languages,Por favor
1527,463,Translate: Please,Buenos días
1528,464,Translate: Please,Por favor
1529,465,Translate: Yes,¿Cómo estás?
1530,466,Translate: Goodbye,Sí
1531,467,Translate: Please,Gracias
1532,468,Translate: Yes,Por favor
1533,469,Translate: Yes,¿Cómo estás?
1534,470,Translate: I love learning languages,¿Cómo estás?
1535,471,Translate: Yes,¿Cómo estás?
1536,472,Translate: No,Gracias
1537,473,Translate: Yes,¿Cómo estás?
1538,474,Translate: Yes,No
1539,475,Translate: Water,Agua
1540,476,Translate: I love learning languages,Me encanta aprender idiomas
1541,477,Translate: Good morning,Agua
1542,478,Translate: Please,Me encanta aprender idiomas
1543,479,Translate: No,Adiós
1544,480,Translate: Goodbye,Buenos días
1545,481,Translate: Thank you,Gracias
1546,482,Translate: Please,¿Cómo estás?
1547,483,Translate: I love learning languages,No
1548,484,Translate: How are you?,Adiós
1549,485,Translate: Thank you,Me encanta aprender idiomas
1550,486,Translate: I love learning languages,Agua
1551,487,Translate: How are you?,Por favor
1552,488,Translate: Good morning,Hola
1553,489,Translate: I love learning languages,Agua
1554,490,Translate: No,Por favor
1555,491,Translate: Thank you,Gracias
1556,492,Translate: Goodbye,Gracias
1557,493,Translate: No,¿Cómo estás?
1558,494,Translate: Please,Gracias
1559,495,Translate: I love learning languages,Por favor
1560,496,Translate: I love learning languages,Hola
1561,497,Translate: How are you?,Hola
1562,498,Translate: Thank you,Por favor
1563,499,Translate: No,Buenos días
1564,500,Translate: No,Me encanta aprender idiomas
1565,501,Translate: Hello,Por favor
1566,502,Translate: I love learning languages,¿Cómo estás?
1567,503,Translate: Goodbye,Por favor
1568,504,Translate: Thank you,Gracias
1569,505,Translate: Goodbye,Gracias
1570,506,Translate: I love learning languages,Buenos días
1571,507,Translate: Water,No
1572,508,Translate: How are you?,Buenos días
1573,509,Translate: Please,Por favor
1574,510,Translate: I love learning languages,Me encanta aprender idiomas
1575,511,Translate: I love learning languages,Buenos días
1576,512,Translate: How are you?,Me encanta aprender idiomas
1577,513,Translate: Yes,Hola
1578,514,Translate: Water,Gracias
1579,515,Translate: How are you?,No
1580,516,Translate: Please,No
1581,517,Translate: Yes,Adiós
1582,518,Translate: Goodbye,Adiós
1583,519,Translate: I love learning languages,No
1584,520,Translate: No,Gracias
1585,521,Translate: Hello,¿Cómo estás?
1586,522,Translate: Please,Gracias
1587,523,Translate: Goodbye,No
1588,524,Translate: Water,Me encanta aprender idiomas
1589,525,Translate: I love learning languages,Por favor
1590,526,Translate: Water,Agua
1591,527,Translate: Yes,Me encanta aprender idiomas
1592,528,Translate: Yes,Gracias
1593,529,Translate: No,Buenos días
1594,530,Translate: Yes,Gracias
1595,531,Translate: Yes,Me encanta aprender idiomas
1596,532,Translate: Water,Gracias
1597,1,Translate: Thank you,Buenos días
1598,2,Translate: How are you?,No
1599,3,Translate: Goodbye,Adiós
1600,4,Translate: Please,Gracias
1601,5,Translate: Goodbye,¿Cómo estás?
1602,6,Translate: Thank you,No
1603,7,Translate: I love learning languages,No
1604,8,Translate: Please,¿Cómo estás?
1605,9,Translate: How are you?,Me encanta aprender idiomas
1606,10,Translate: Please,Adiós
1607,11,Translate: Water,Sí
1608,12,Translate: Water,Agua
1609,13,Translate: How are you?,Por favor
1610,14,Translate: Please,Gracias
1611,15,Translate: Thank you,Adiós
1612,16,Translate: Please,Me encanta aprender idiomas
1613,17,Translate: Good morning,Me encanta aprender idiomas
1614,18,Translate: Goodbye,Me encanta aprender idiomas
1615,19,Translate: Goodbye,¿Cómo estás?
1616,20,Translate: I love learning languages,No
1617,21,Translate: I love learning languages,Buenos días
1618,22,Translate: Yes,Por favor
1619,23,Translate: Goodbye,Me encanta aprender idiomas
1620,24,Translate: Good morning,Adiós
1621,25,Translate: Thank you,Adiós
1622,26,Translate: I love learning languages,Gracias
1623,27,Translate: Goodbye,¿Cómo estás?
1624,28,Translate: How are you?,Adiós
1625,29,Translate: Yes,¿Cómo estás?
1626,30,Translate: Please,Buenos días
1627,31,Translate: Goodbye,¿Cómo estás?
1628,32,Translate: Hello,Adiós
1629,33,Translate: I love learning languages,Me encanta aprender idiomas
1630,34,Translate: Thank you,¿Cómo estás?
1631,35,Translate: Good morning,Adiós
1632,36,Translate: How are you?,¿Cómo estás?
1633,37,Translate: Good morning,No
1634,38,Translate: Please,Me encanta aprender idiomas
1635,39,Translate: Yes,No
1636,40,Translate: Water,No
1637,41,Translate: Please,Adiós
1638,42,Translate: Goodbye,Sí
1639,43,Translate: Good morning,Adiós
1640,44,Translate: Good morning,Gracias
1641,45,Translate: Good morning,Sí
1642,46,Translate: Hello,No
1643,47,Translate: I love learning languages,Me encanta aprender idiomas
1644,48,Translate: Yes,Hola
1645,49,Translate: Please,Adiós
1646,50,Translate: How are you?,Por favor
1647,51,Translate: Hello,Adiós
1648,52,Translate: Thank you,Adiós
1649,53,Translate: Yes,No
1650,54,Translate: Thank you,Adiós
1651,55,Translate: Water,Sí
1652,56,Translate: Yes,Gracias
1653,57,Translate: No,Por favor
1654,58,Translate: Please,Gracias
1655,59,Translate: Water,Me encanta aprender idiomas
1656,60,Translate: How are you?,Me encanta aprender idiomas
1657,61,Translate: I love learning languages,Sí
1658,62,Translate: Good morning,Adiós
1659,63,Translate: Hello,Me encanta aprender idiomas
1660,64,Translate: Water,Buenos días
1661,65,Translate: Yes,Me encanta aprender idiomas
1662,66,Translate: No,Gracias
1663,67,Translate: No,Buenos días
1664,68,Translate: Please,Adiós
1665,69,Translate: No,Agua
1666,70,Translate: Goodbye,Gracias
1667,71,Translate: Goodbye,Adiós
1668,72,Translate: Good morning,No
1669,73,Translate: Thank you,Buenos días
1670,74,Translate: How are you?,Me encanta aprender idiomas
1671,75,Translate: Please,¿Cómo estás?
1672,76,Translate: Water,¿Cómo estás?
1673,77,Translate: How are you?,Buenos días
1674,78,Translate: Good morning,Sí
1675,79,Translate: Goodbye,Me encanta aprender idiomas
1676,80,Translate: Please,Me encanta aprender idiomas
1677,81,Translate: Yes,Buenos días
1678,82,Translate: Good morning,Buenos días
1679,83,Translate: Water,Buenos días
1680,84,Translate: I love learning languages,Gracias
1681,85,Translate: Goodbye,No
1682,86,Translate: Please,Buenos días
1683,87,Translate: No,No
1684,88,Translate: Please,Sí
1685,89,Translate: Yes,Gracias
1686,90,Translate: Please,No
1687,91,Translate: I love learning languages,Buenos días
1688,92,Translate: No,Por favor
1689,93,Translate: How are you?,Me encanta aprender idiomas
1690,94,Translate: How are you?,Por favor
1691,95,Translate: How are you?,No
1692,96,Translate: Thank you,Adiós
1693,97,Translate: Goodbye,Agua
1694,98,Translate: I love learning languages,Gracias
1695,99,Translate: Thank you,No
1696,100,Translate: Goodbye,No
1697,101,Translate: Please,¿Cómo estás?
1698,102,Translate: Goodbye,Me encanta aprender idiomas
1699,103,Translate: No,Me encanta aprender idiomas
1700,104,Translate: How are you?,Agua
1701,105,Translate: Good morning,Agua
1702,106,Translate: How are you?,Por favor
1703,107,Translate: I love learning languages,No
1704,108,Translate: Thank you,Gracias
1705,109,Translate: Thank you,Me encanta aprender idiomas
1706,110,Translate: Please,Sí
1707,111,Translate: How are you?,Gracias
1708,112,Translate: Water,Agua
1709,113,Translate: Good morning,No
1710,114,Translate: Goodbye,No
1711,115,Translate: Goodbye,Hola
1712,116,Translate: Please,Sí
1713,117,Translate: Thank you,Me encanta aprender idiomas
1714,118,Translate: I love learning languages,No
1715,119,Translate: Yes,Buenos días
1716,120,Translate: Water,Buenos días
1717,121,Translate: Good morning,Me encanta aprender idiomas
1718,122,Translate: I love learning languages,Sí
1719,123,Translate: Goodbye,Hola
1720,124,Translate: Thank you,No
1721,125,Translate: I love learning languages,Agua
1722,126,Translate: Yes,Por favor
1723,127,Translate: No,No
1724,128,Translate: Thank you,Gracias
1725,129,Translate: No,Agua
1726,130,Translate: Good morning,Buenos días
1727,131,Translate: Please,Agua
1728,132,Translate: Good morning,Adiós
1729,133,Translate: Water,Me encanta aprender idiomas
1730,134,Translate: Good morning,No
1731,135,Translate: Please,Buenos días
1732,136,Translate: No,Adiós
1733,137,Translate: Hello,Me encanta aprender idiomas
1734,138,Translate: Thank you,Agua
1735,139,Translate: I love learning languages,Hola
1736,140,Translate: I love learning languages,No
1737,141,Translate: Yes,Me encanta aprender idiomas
1738,142,Translate: No,Buenos días
1739,143,Translate: I love learning languages,Agua
1740,144,Translate: How are you?,Hola
1741,145,Translate: Goodbye,Me encanta aprender idiomas
1742,146,Translate: Yes,Buenos días
1743,147,Translate: Yes,¿Cómo estás?
1744,148,Translate: I love learning languages,Buenos días
1745,149,Translate: Water,Por favor
1746,150,Translate: Hello,No
1747,151,Translate: No,¿Cómo estás?
1748,152,Translate: Yes,Me encanta aprender idiomas
1749,153,Translate: Please,¿Cómo estás?
1750,154,Translate: Please,Buenos días
1751,155,Translate: How are you?,Me encanta aprender idiomas
1752,156,Translate: No,Por favor
1753,157,Translate: Yes,Sí
1754,158,Translate: Please,Me encanta aprender idiomas
1755,159,Translate: Thank you,Gracias
1756,160,Translate: Please,Por favor
1757,161,Translate: Hello,Por favor
1758,162,Translate: No,Por favor
1759,163,Translate: Yes,No
1760,164,Translate: I love learning languages,No
1761,165,Translate: How are you?,¿Cómo estás?
1762,166,Translate: No,No
1763,167,Translate: Good morning,Gracias
1764,168,Translate: No,Sí
1765,169,Translate: I love learning languages,Me encanta aprender idiomas
1766,170,Translate: Thank you,Sí
1767,171,Translate: Yes,Sí
1768,172,Translate: Yes,¿Cómo estás?
1769,173,Translate: Please,Me encanta aprender idiomas
1770,174,Translate: Please,Me encanta aprender idiomas
1771,175,Translate: No,Buenos días
1772,176,Translate: How are you?,Adiós
1773,177,Translate: I love learning languages,Me encanta aprender idiomas
1774,178,Translate: No,Por favor
1775,179,Translate: No,¿Cómo estás?
1776,180,Translate: Yes,Gracias
1777,181,Translate: Good morning,Buenos días
1778,182,Translate: Good morning,Adiós
1779,183,Translate: Hello,Gracias
1780,184,Translate: I love learning languages,¿Cómo estás?
1781,185,Translate: Please,Agua
1782,186,Translate: Goodbye,Gracias
1783,187,Translate: How are you?,Sí
1784,188,Translate: No,Adiós
1785,189,Translate: How are you?,Sí
1786,190,Translate: I love learning languages,Por favor
1787,191,Translate: Good morning,Buenos días
1788,192,Translate: How are you?,Por favor
1789,193,Translate: Thank you,Agua
1790,194,Translate: Goodbye,Agua
1791,195,Translate: I love learning languages,Adiós
1792,196,Translate: Thank you,Agua
1793,197,Translate: No,Por favor
1794,198,Translate: Yes,Agua
1795,199,Translate: How are you?,Por favor
1796,200,Translate: Goodbye,Gracias
1797,201,Translate: Good morning,¿Cómo estás?
1798,202,Translate: Hello,Sí
1799,203,Translate: Thank you,Buenos días
1800,204,Translate: I love learning languages,Me encanta aprender idiomas
1801,205,Translate: Thank you,No
1802,206,Translate: Yes,Hola
1803,207,Translate: Thank you,Agua
1804,208,Translate: How are you?,Me encanta aprender idiomas
1805,209,Translate: I love learning languages,Hola
1806,210,Translate: Thank you,Me encanta aprender idiomas
1807,211,Translate: No,Agua
1808,212,Translate: How are you?,Sí
1809,213,Translate: Yes,Agua
1810,214,Translate: No,Me encanta aprender idiomas
1811,215,Translate: Water,Buenos días
1812,216,Translate: Good morning,Me encanta aprender idiomas
1813,217,Translate: No,Agua
1814,218,Translate: Thank you,Me encanta aprender idiomas
1815,219,Translate: Goodbye,Buenos días
1816,220,Translate: I love learning languages,Agua
1817,221,Translate: Goodbye,No
1818,222,Translate: Goodbye,No
1819,223,Translate: Water,Me encanta aprender idiomas
1820,224,Translate: No,Adiós
1821,225,Translate: I love learning languages,Me encanta aprender idiomas
1822,226,Translate: I love learning languages,Sí
1823,227,Translate: I love learning languages,Buenos días
1824,228,Translate: How are you?,¿Cómo estás?
1825,229,Translate: I love learning languages,Buenos días
1826,230,Translate: Good morning,Adiós
1827,231,Translate: Yes,Me encanta aprender idiomas
1828,232,Translate: Yes,¿Cómo estás?
1829,233,Translate: Please,Gracias
1830,234,Translate: Yes,Buenos días
1831,235,Translate: Please,Buenos días
1832,236,Translate: Thank you,Me encanta aprender idiomas
1833,237,Translate: No,¿Cómo estás?
1834,238,Translate: Hello,No
1835,239,Translate: Good morning,Agua
1836,240,Translate: I love learning languages,Me encanta aprender idiomas
1837,241,Translate: Yes,¿Cómo estás?
1838,242,Translate: Goodbye,Sí
1839,243,Translate: Please,Sí
1840,244,Translate: Thank you,Buenos días
1841,245,Translate: How are you?,Sí
1842,246,Translate: Thank you,¿Cómo estás?
1843,247,Translate: How are you?,Agua
1844,248,Translate: How are you?,Adiós
1845,249,Translate: Goodbye,Buenos días
1846,250,Translate: I love learning languages,Agua
1847,251,Translate: Hello,Por favor
1848,252,Translate: Water,¿Cómo estás?
1849,253,Translate: Thank you,¿Cómo estás?
1850,254,Translate: Good morning,Adiós
1851,255,Translate: No,Buenos días
1852,256,Translate: Yes,Por favor
1853,257,Translate: I love learning languages,Buenos días
1854,258,Translate: How are you?,Me encanta aprender idiomas
1855,259,Translate: No,Adiós
1856,260,Translate: Water,¿Cómo estás?
1857,261,Translate: Good morning,Agua
1858,262,Translate: I love learning languages,Agua
1859,263,Translate: Please,Me encanta aprender idiomas
1860,264,Translate: I love learning languages,Me encanta aprender idiomas
1861,265,Translate: Yes,Sí
1862,266,Translate: No,Gracias
1863,267,Translate: Thank you,Sí
1864,268,Translate: Good morning,Gracias
1865,269,Translate: Good morning,Agua
1866,270,Translate: Please,¿Cómo estás?
1867,271,Translate: I love learning languages,No
1868,272,Translate: How are you?,Me encanta aprender idiomas
1869,273,Translate: How are you?,Agua
1870,274,Translate: Please,Por favor
1871,275,Translate: Thank you,Gracias
1872,276,Translate: Please,Adiós
1873,277,Translate: I love learning languages,Agua
1874,278,Translate: How are you?,Por favor
1875,279,Translate: How are you?,Agua
1876,280,Translate: No,Adiós
1877,281,Translate: Goodbye,No
1878,282,Translate: Yes,Buenos días
1879,283,Translate: I love learning languages,Por favor
1880,284,Translate: No,Por favor
1881,285,Translate: Please,Me encanta aprender idiomas
1882,286,Translate: Water,Adiós
1883,287,Translate: I love learning languages,Agua
1884,288,Translate: Goodbye,Hola
1885,289,Translate: Goodbye,Por favor
1886,290,Translate: Thank you,Agua
1887,291,Translate: Thank you,Sí
1888,292,Translate: Good morning,No
1889,293,Translate: Water,Adiós
1890,294,Translate: Goodbye,Gracias
1891,295,Translate: Good morning,Buenos días
1892,296,Translate: No,Gracias
1893,297,Translate: Goodbye,Me encanta aprender idiomas
1894,298,Translate: Please,¿Cómo estás?
1895,299,Translate: Thank you,Hola
1896,300,Translate: Water,Gracias
1897,301,Translate: I love learning languages,Adiós
1898,302,Translate: Thank you,Por favor
1899,303,Translate: Thank you,Adiós
1900,304,Translate: Thank you,Me encanta aprender idiomas
1901,305,Translate: Water,Agua
1902,306,Translate: Goodbye,Adiós
1903,307,Translate: Please,Agua
1904,308,Translate: Goodbye,Sí
1905,309,Translate: Yes,Agua
1906,310,Translate: I love learning languages,Por favor
1907,311,Translate: I love learning languages,Me encanta aprender idiomas
1908,312,Translate: Hello,Buenos días
1909,313,Translate: Water,Buenos días
1910,314,Translate: I love learning languages,Buenos días
1911,315,Translate: I love learning languages,Buenos días
1912,316,Translate: No,Agua
1913,317,Translate: No,No
1914,318,Translate: Water,Agua
1915,319,Translate: How are you?,Por favor
1916,320,Translate: Thank you,Me encanta aprender idiomas
1917,321,Translate: Thank you,Me encanta aprender idiomas
1918,322,Translate: How are you?,Buenos días
1919,323,Translate: Goodbye,Me encanta aprender idiomas
1920,324,Translate: Hello,Hola
1921,325,Translate: I love learning languages,Hola
1922,326,Translate: Thank you,Agua
1923,327,Translate: How are you?,Sí
1924,328,Translate: No,No
1925,329,Translate: I love learning languages,Por favor
1926,330,Translate: Please,Gracias
1927,331,Translate: How are you?,Por favor
1928,332,Translate: Goodbye,¿Cómo estás?
1929,333,Translate: Goodbye,Agua
1930,334,Translate: Yes,Sí
1931,335,Translate: Good morning,Por favor
1932,336,Translate: Good morning,Me encanta aprender idiomas
1933,337,Translate: Water,Buenos días
1934,338,Translate: How are you?,Agua
1935,339,Translate: I love learning languages,Buenos días
1936,340,Translate: Water,Gracias
1937,341,Translate: Water,Me encanta aprender idiomas
1938,342,Translate: No,Me encanta aprender idiomas
1939,343,Translate: Good morning,Buenos días
1940,344,Translate: Thank you,Buenos días
1941,345,Translate: How are you?,Agua
1942,346,Translate: Thank you,Gracias
1943,347,Translate: Water,No
1944,348,Translate: Water,Me encanta aprender idiomas
1945,349,Translate: No,Agua
1946,350,Translate: Water,Sí
1947,351,Translate: I love learning languages,Gracias
1948,352,Translate: Water,Me encanta aprender idiomas
1949,353,Translate: Yes,Sí
1950,354,Translate: Please,Sí
1951,355,Translate: Please,¿Cómo estás?
1952,356,Translate: I love learning languages,Me encanta aprender idiomas
1953,357,Translate: How are you?,Gracias
1954,358,Translate: I love learning languages,Me encanta aprender idiomas
1955,359,Translate: Yes,Agua
1956,360,Translate: No,¿Cómo estás?
1957,361,Translate: I love learning languages,Adiós
1958,362,Translate: Water,¿Cómo estás?
1959,363,Translate: No,Agua
1960,364,Translate: I love learning languages,Me encanta aprender idiomas
1961,365,Translate: I love learning languages,Me encanta aprender idiomas
1962,366,Translate: How are you?,Agua
1963,367,Translate: How are you?,Buenos días
1964,368,Translate: I love learning languages,Por favor
1965,369,Translate: Please,¿Cómo estás?
1966,370,Translate: I love learning languages,No
1967,371,Translate: No,Me encanta aprender idiomas
1968,372,Translate: Goodbye,Me encanta aprender idiomas
1969,373,Translate: No,¿Cómo estás?
1970,374,Translate: Thank you,Agua
1971,375,Translate: Thank you,Hola
1972,376,Translate: Yes,Por favor
1973,377,Translate: I love learning languages,No
1974,378,Translate: Goodbye,No
1975,379,Translate: Thank you,Agua
1976,380,Translate: Good morning,¿Cómo estás?
1977,381,Translate: Thank you,Sí
1978,382,Translate: How are you?,Me encanta aprender idiomas
1979,383,Translate: No,Me encanta aprender idiomas
1980,384,Translate: Goodbye,Me encanta aprender idiomas
1981,385,Translate: No,¿Cómo estás?
1982,386,Translate: Thank you,Por favor
1983,387,Translate: Thank you,¿Cómo estás?
1984,388,Translate: Good morning,Hola
1985,389,Translate: Goodbye,Adiós
1986,390,Translate: I love learning languages,Por favor
1987,391,Translate: Goodbye,Buenos días
1988,392,Translate: I love learning languages,Buenos días
1989,393,Translate: Goodbye,Sí
1990,394,Translate: I love learning languages,Agua
1991,395,Translate: Please,¿Cómo estás?
1992,396,Translate: How are you?,Sí
1993,397,Translate: Goodbye,Adiós
1994,398,Translate: Thank you,Por favor
1995,399,Translate: Yes,Buenos días
1996,400,Translate: Yes,Sí
1997,401,Translate: Water,Adiós
1998,402,Translate: Thank you,Gracias
1999,403,Translate: Please,¿Cómo estás?
2000,404,Translate: Please,Me encanta aprender idiomas
2001,405,Translate: Thank you,Me encanta aprender idiomas
2002,406,Translate: Thank you,Me encanta aprender idiomas
2003,407,Translate: Please,Buenos días
2004,408,Translate: How are you?,Gracias
2005,409,Translate: How are you?,No
2006,410,Translate: No,Adiós
2007,411,Translate: I love learning languages,Hola
2008,412,Translate: I love learning languages,No
2009,413,Translate: Good morning,Sí
2010,414,Translate: Goodbye,No
2011,415,Translate: Good morning,¿Cómo estás?
2012,416,Translate: Water,No
2013,417,Translate: I love learning languages,Me encanta aprender idiomas
2014,418,Translate: How are you?,Buenos días
2015,419,Translate: Thank you,Sí
2016,420,Translate: Good morning,Sí
2017,421,Translate: No,Gracias
2018,422,Translate: Hello,Gracias
2019,423,Translate: Goodbye,Me encanta aprender idiomas
2020,424,Translate: Yes,Adiós
2021,425,Translate: Goodbye,Sí
2022,426,Translate: No,¿Cómo estás?
2023,427,Translate: Yes,Gracias
2024,428,Translate: Water,Gracias
2025,429,Translate: Yes,Agua
2026,430,Translate: Goodbye,Por favor
2027,431,Translate: Goodbye,¿Cómo estás?
2028,432,Translate: I love learning languages,Gracias
2029,433,Translate: No,Buenos días
2030,434,Translate: Please,Hola
2031,435,Translate: I love learning languages,Me encanta aprender idiomas
2032,436,Translate: I love learning languages,¿Cómo estás?
2033,437,Translate: I love learning languages,Adiós
2034,438,Translate: Please,Adiós
2035,439,Translate: Water,Sí
2036,440,Translate: Hello,No
2037,441,Translate: Yes,Por favor
2038,442,Translate: Goodbye,¿Cómo estás?
2039,443,Translate: Thank you,Me encanta aprender idiomas
2040,444,Translate: No,Me encanta aprender idiomas
2041,445,Translate: How are you?,No
2042,446,Translate: No,Me encanta aprender idiomas
2043,447,Translate: Water,Adiós
2044,448,Translate: Good morning,Buenos días
2045,449,Translate: Good morning,Me encanta aprender idiomas
2046,450,Translate: Thank you,No
2047,451,Translate: Please,Adiós
2048,452,Translate: I love learning languages,Sí
2049,453,Translate: Yes,Buenos días
2050,454,Translate: No,Adiós
2051,455,Translate: Yes,Sí
2052,456,Translate: How are you?,Adiós
2053,457,Translate: Hello,Hola
2054,458,Translate: Good morning,No
2055,459,Translate: Hello,¿Cómo estás?
2056,460,Translate: No,No
2057,461,Translate: I love learning languages,Buenos días
2058,462,Translate: Goodbye,Buenos días
2059,463,Translate: Goodbye,Me encanta aprender idiomas
2060,464,Translate: Thank you,Agua
2061,465,Translate: Goodbye,Gracias
2062,466,Translate: How are you?,Agua
2063,467,Translate: No,Agua
2064,468,Translate: Goodbye,Agua
2065,469,Translate: Water,No
2066,470,Translate: Goodbye,Adiós
2067,471,Translate: Good morning,No
2068,472,Translate: Goodbye,No
2069,473,Translate: Thank you,Buenos días
2070,474,Translate: How are you?,Adiós
2071,475,Translate: Good morning,Buenos días
2072,476,Translate: Goodbye,No
2073,477,Translate: Please,Sí
2074,478,Translate: How are you?,Agua
2075,479,Translate: I love learning languages,Sí
2076,480,Translate: No,Buenos días
2077,481,Translate: I love learning languages,¿Cómo estás?
2078,482,Translate: Good morning,Por favor
2079,483,Translate: Yes,Buenos días
2080,484,Translate: No,Buenos días
2081,485,Translate: Goodbye,Me encanta aprender idiomas
2082,486,Translate: No,Sí
2083,487,Translate: Please,¿Cómo estás?
2084,488,Translate: Good morning,Por favor
2085,489,Translate: Please,Gracias
2086,490,Translate: Goodbye,Por favor
2087,491,Translate: Water,Sí
2088,492,Translate: Water,Buenos días
2089,493,Translate: Thank you,Buenos días
2090,494,Translate: Please,Sí
2091,495,Translate: Thank you,¿Cómo estás?
2092,496,Translate: Hello,No
2093,497,Translate: No,Gracias
2094,498,Translate: Good morning,Adiós
2095,499,Translate: Good morning,Sí
2096,500,Translate: No,Por favor
2097,501,Translate: Good morning,Me encanta aprender idiomas
2098,502,Translate: Goodbye,No
2099,503,Translate: Thank you,No
2100,504,Translate: Yes,Adiós
2101,505,Translate: I love learning languages,Sí
2102,506,Translate: Good morning,Sí
2103,507,Translate: Goodbye,Por favor
2104,508,Translate: I love learning languages,Buenos días
2105,509,Translate: Yes,Buenos días
2106,510,Translate: No,Adiós
2107,511,Translate: I love learning languages,¿Cómo estás?
2108,512,Translate: I love learning languages,Gracias
2109,513,Translate: No,Sí
2110,514,Translate: Water,Por favor
2111,515,Translate: Good morning,No
2112,516,Translate: Please,Hola
2113,517,Translate: Goodbye,Gracias
2114,518,Translate: Yes,Buenos días
2115,519,Translate: How are you?,¿Cómo estás?
2116,520,Translate: Yes,No
2117,521,Translate: Water,Buenos días
2118,522,Translate: I love learning languages,Adiós
2119,523,Translate: Good morning,Gracias
2120,524,Translate: How are you?,No
2121,525,Translate: Goodbye,Sí
2122,526,Translate: No,Sí
2123,527,Translate: Goodbye,Por favor
2124,528,Translate: No,¿Cómo estás?
2125,529,Translate: Goodbye,Gracias
2126,530,Translate: I love learning languages,Buenos días
2127,531,Translate: Good morning,Por favor
2128,532,Translate: Please,Buenos días
2129,1,Translate: Please,Buenos días
2130,2,Translate: Water,Agua
2131,3,Translate: Yes,Me encanta aprender idiomas
2132,4,Translate: Good morning,Agua
2133,5,Translate: Water,Me encanta aprender idiomas
2134,6,Translate: Good morning,¿Cómo estás?
2135,7,Translate: No,Por favor
2136,8,Translate: I love learning languages,Buenos días
2137,9,Translate: Please,Me encanta aprender idiomas
2138,10,Translate: Please,Agua
2139,11,Translate: Good morning,Buenos días
2140,12,Translate: Good morning,Por favor
2141,13,Translate: Thank you,Agua
2142,14,Translate: No,Sí
2143,15,Translate: How are you?,Adiós
2144,16,Translate: I love learning languages,Adiós
2145,17,Translate: Water,Sí
2146,18,Translate: How are you?,No
2147,19,Translate: Water,Adiós
2148,20,Translate: Goodbye,Buenos días
2149,21,Translate: Please,Adiós
2150,22,Translate: No,No
2151,23,Translate: I love learning languages,Agua
2152,24,Translate: Yes,Por favor
2153,25,Translate: Water,No
2154,26,Translate: How are you?,Adiós
2155,27,Translate: Water,No
2156,28,Translate: How are you?,Gracias
2157,29,Translate: I love learning languages,Me encanta aprender idiomas
2158,30,Translate: Water,No
2159,31,Translate: No,Sí
2160,32,Translate: I love learning languages,Me encanta aprender idiomas
2161,33,Translate: I love learning languages,Adiós
2162,34,Translate: Goodbye,No
2163,35,Translate: Yes,No
2164,36,Translate: Please,Por favor
2165,37,Translate: Hello,Gracias
2166,38,Translate: Goodbye,Agua
2167,39,Translate: Thank you,Me encanta aprender idiomas
2168,40,Translate: Water,Por favor
2169,41,Translate: No,Me encanta aprender idiomas
